"Strain","Well","cells_per_ml_start","FSCH_start","cells_per_ml_end","FSCH_end","Hours","Temperature","MicroResp_start","MicroResp_end","ATP_start","ATP_end","OD_start","OD_end","Plate","growth_rate","cell_volume_start","cell_volume_end","cell_diameter_start","cell_diameter_end","mean_diameter_start","mean_diameter_end","mean_volume_start","mean_volume_end","biomass_start","biomass_end","biomass_increase","growth_rate_biomass","CO2_raw","CO2_respired","Resp_rate","C_respired","Resp_rate_per_cell","Resp_rate_per_biomass","ATP_per_ml_start","ATP_per_cell_start","ATP_per_biomass_start","ATP_per_ml_end","ATP_per_cell_end","ATP_per_biomass_end","ATP_per_cell_change","ATP_per_biomass_change","Phylum","Class","Order","Family","Genus","Species","CUE","Gram_type","Motility","Spore_forming","Shape","Aero_anaero"
"04_04_04","A04",77600000,25340.7940206186,121300000,24563.4019703215,6,10,0.929,0.674423204419889,3183,5530,0.0355,0.1035,1,0.0744498981268051,0.153900783172284,0.150387027093405,0.66488632775496,0.659787247668744,0.65883064724318,0.661428399254596,0.149733853735505,0.151512036677992,4.51823069622636,7.099261375977,2.58103067975064,0.0753117114598517,0.0753394606796283,0.0276093008823213,0.00460155014705356,10.3534878308705,1.76388126834194e-08,0.302103688359465,0.00353534932656868,4.55586253423799e-11,0.000782463217188404,0.00689759052412541,5.68638954997973e-11,0.000971592699413207,9.55320241333751e-12,0.000159117517623946,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.199545941940648,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B04",51300000,24555.6646393762,8.7e+07,24320.0589310345,6,10,0.929,0.742994469026549,2514,4061,0.0315,0.0735,1,0.0880362277463102,0.150352326474859,0.149298229077573,0.659736496866587,0.65819110882828,0.65883064724318,0.661428399254596,0.149733853735505,0.151512036677992,2.98692312778882,5.09180329521846,2.10488016742964,0.0888980410793564,0.0620899893495394,0.0143598295522324,0.00239330492537207,5.38493608208717,1.327925656364e-08,0.227428751737287,0.0026573085246948,5.17993864462923e-11,0.000889647443542334,0.00474729169209443,5.45665711734992e-11,0.000932339962259039,9.55320241333751e-12,0.000159117517623946,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.281032284011698,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","C04",33700000,23961.4053115727,43600000,24981.5666972477,6,10,0.929,0.790253246753247,1725,2313,0.0155,0.0475,1,0.0429265521661121,0.147703093176797,0.152270377023378,0.655838623324797,0.662530079205306,0.65883064724318,0.661428399254596,0.149733853735505,0.151512036677992,1.96216977400552,2.551754295075,0.589584521069476,0.0437883654991585,0.0548942914682379,0.0071641316709309,0.00119402194515515,2.68654937659909,1.16489193900421e-08,0.199529671879216,0.00168466987630893,4.99902040447754e-11,0.000858574980935461,0.00240243980921501,5.51018304865829e-11,0.000941485555193081,9.55320241333751e-12,0.000159117517623946,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.179963499504416,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","D04",22300000,23812.3809865471,26100000,25389.4025287356,6,10,0.929,0.820567823343849,984,1564,0.0165,0.0345,1,0.0262247726437626,0.147043653141233,0.154122289916105,0.654861141026374,0.665205161316051,0.65883064724318,0.661428399254596,0.149733853735505,0.151512036677992,1.29840907894134,1.52754098856554,0.229131909624198,0.0270865859768089,0.0509180430761547,0.00318788327884775,0.000531313879807958,1.1954562295679,8.25014942789151e-09,0.14131959183167,0.000854130182988344,3.83018019277284e-11,0.000657828258321146,0.00149632683964628,5.73305302546468e-11,0.0009795657536178,9.55320241333751e-12,0.000159117517623946,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.16084080957893,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","A06",92700000,22060.2259115426,138600000,22383.1922655123,4,15,0.863072916666667,0.65201145713739,2752,3967,0.0265,0.0655,1,0.100555903545998,0.139436914892934,0.1408188178034,0.643368382581645,0.645486787707366,0.64254207676582,0.649774770321274,0.138900350050802,0.143643889282567,5.22276297530761,7.92449368982277,2.70173071451516,0.104232965631671,0.0792716486442883,0.0263846426906743,0.00659616067266858,9.89424100900287,2.16759116462343e-08,0.38172053102929,0.00296465799291255,3.1981208122034e-11,0.000567641688303485,0.00461465526185199,3.32947710090331e-11,0.000582328088389858,1.15517514111123e-11,0.000190913669752259,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.214491646521462,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B06",45300000,21194.9844370861,50400000,23983.8536111111,4,15,0.863072916666667,0.719393725915222,1902,3404,0.0195,0.0445,1,0.0266710356470838,0.135779352640665,0.147802598552244,0.637693079405489,0.655985866504222,0.64254207676582,0.649774770321274,0.138900350050802,0.143643889282567,2.55222397822476,2.88163406902646,0.329410090801705,0.0303480977327567,0.0649851826042534,0.0120981766506394,0.00302454416265984,4.53681624398976,2.37258015230822e-08,0.417970628747498,0.00189602788501188,4.18549201989378e-11,0.000742892434672092,0.00383448777240501,7.60811065953376e-11,0.00133066436631229,1.15517514111123e-11,0.000190913669752259,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.0676931297762625,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","C06",23300000,22759.0631330472,3.6e+07,22227.6995833333,4,15,0.863072916666667,0.746851153883685,1133,1882,0.0145,0.0345,1,0.108766394471114,0.142438548132446,0.140152364244968,0.647952204809205,0.64446687807625,0.64254207676582,0.649774770321274,0.138900350050802,0.143643889282567,1.31273330447322,2.05831004930462,0.745576744831397,0.112443456556787,0.0602482017179386,0.00736119576432458,0.00184029894108114,2.76044841162172,2.36412614846935e-08,0.416314434699314,0.00101302039942129,4.34772703614287e-11,0.00077168789423515,0.00187193058036194,5.19980716767205e-11,0.000909450245843358,1.15517514111123e-11,0.000190913669752259,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.212655845740041,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","D06",11900000,21722.7247058824,20300000,23552.9608374384,4,15,0.863072916666667,0.775544295400943,783,1257,0.0125,0.0275,1,0.133520621482565,0.138002511950444,0.14590039368971,0.641154640266942,0.653159548997259,0.64254207676582,0.649774770321274,0.138900350050802,0.143643889282567,0.670451773529241,1.16065816669121,0.490206393161973,0.137197683568237,0.0558291973193236,0.00294219136570961,0.000735547841427401,1.1033217621411,1.75376437352759e-08,0.308794809916256,0.000647816092358873,5.4438327088981e-11,0.000966238166466152,0.00114867107733521,5.65847821347396e-11,0.000989672162140406,1.15517514111123e-11,0.000190913669752259,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.307623302124047,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","A06",10700000,22154.4391588785,16500000,21989.0372121212,3,19,1.01835416666667,0.933243905895692,2243,5416,0.0115,0.01775,1,0.144372213146225,0.139839094547033,0.139133534951449,0.643986347343652,0.642901440734935,0.634565007253838,0.641099732345723,0.133791024941412,0.137967059744351,0.593028157849784,0.926876973121855,0.333848815272072,0.148859653360889,0.037634464931883,0.00264692565320563,0.000882308551068543,0.992597119952111,2.47074901672508e-08,0.442588550397199,0.00231474641972201,2.16331441095515e-10,0.00390326561914846,0.00672591188453147,4.07631023304938e-10,0.00725653142711878,1.6758256208535e-10,0.00292563971144871,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.251686711389144,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B06",5e+06,20035.92,7100000,20907.7676056338,3,19,1.01835416666667,0.948088718820862,1330,2864,0.0135,0.01775,1,0.116885623871056,0.130980751258464,0.13457951838999,0.630090528816596,0.635809163014622,0.634565007253838,0.641099732345723,0.133791024941412,0.137967059744351,0.277115961612049,0.398837970252435,0.121722008640386,0.121373064085721,0.0364424309904993,0.00145489171182198,0.000484963903940659,0.545584391933241,3.0367129535918e-08,0.544020346903078,0.00122987361801397,2.45974723602794e-10,0.00443811901291974,0.00311126745767642,4.38206684179778e-10,0.00780083063733181,1.6758256208535e-10,0.00292563971144871,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.18240797411167,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","C06",2900000,19963.9017241379,4700000,22246.2559574468,3,19,1.01835416666667,0.957808743502274,871,1784,0.0085,0.01175,1,0.160950590574528,0.130686380542697,0.140231787550432,0.629618145601265,0.644588593287614,0.634565007253838,0.641099732345723,0.133791024941412,0.137967059744351,0.160727257734988,0.26401950143471,0.103292243699722,0.165438030789193,0.0356921488193535,0.000704609540676131,0.000234869846892044,0.264228577753549,2.36265253533897e-08,0.423201723731109,0.000736922755862171,2.54111295124887e-10,0.00458492707613559,0.00175463896139429,3.73327438594531e-10,0.00664586877809934,1.6758256208535e-10,0.00292563971144871,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.281051406261224,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","A06",9200000,21184.557826087,17700000,23058.9042937853,3,21,0.959375,0.872249097007224,988,2020,0.00975000000000001,0.0225,1,0.21812038517493,0.135735671736829,0.143739515345595,0.63762468904249,0.649918926865551,0.636783533944105,0.649414949204147,0.135199192200839,0.143405387463895,0.512237065987764,1.01126612706746,0.499029061079695,0.22672362617182,0.0427812147945666,0.00308135457994403,0.00102711819331468,1.15550796747901,2.96517462281438e-08,0.524981362589287,0.00085833318370808,9.32970851856609e-11,0.00167565613795036,0.0020392720036908,1.15213107553152e-10,0.00201655325844288,5.39655074234881e-12,3.0707563306984e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.30161250698294,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B06",3e+06,20928.0773333333,7500000,22905.2341333333,3,21,0.959375,0.888861930641822,690,1398,0.01175,0.0155,1,0.305430243958051,0.134664128112659,0.143071777778996,0.63594237884572,0.648910971542742,0.636783533944105,0.649414949204147,0.135199192200839,0.143405387463895,0.167033825865575,0.428502596215025,0.26146877034945,0.314033484954942,0.0411588639457799,0.00145900373115727,0.000486334577052422,0.547126399183975,3.71353221285893e-08,0.65711866704755,0.000555913729209688,1.85304576403229e-10,0.00332815060859035,0.00130636241640327,1.74181655520436e-10,0.00304866861471179,5.39655074234881e-12,3.0707563306984e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.323361776326617,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","A06",91700000,17632.1534351145,137800000,20452.0882148041,3,23,0.932505263157895,0.673418905588116,8170,10992,0.05,0.111,1,0.135760326439045,0.121392109417736,0.132690477421353,0.614323711779768,0.632820264804779,0.61203176619161,0.635186364605537,0.120038487290214,0.134184428915663,4.84650025887945,7.64714397079432,2.80064371191487,0.152025130871144,0.072164432153017,0.0284414752061994,0.00948049173539981,10.6655532023248,3.14090885987122e-08,0.578949801611132,0.0110608547283821,1.20620007943098e-10,0.00228223545601119,0.0158380908876204,1.14935347515388e-10,0.00207111190113703,4.66180076798563e-11,0.000685463636559863,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.207975847208454,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B06",51600000,17074.4729844961,59900000,20880.7807011686,3,23,0.932505263157895,0.733691911597175,6079,9020,0.033,0.079,1,0.0497182775446288,0.119236534843645,0.134467146590421,0.610665766886797,0.635632150158503,0.61203176619161,0.635186364605537,0.120038487290214,0.134184428915663,2.72714736486564,3.32412136321176,0.59697399834611,0.0659830819767269,0.0604893846992287,0.0167664277524112,0.00558880925080374,6.28741040715421,3.76625561036001e-08,0.694942690076855,0.00773458280857852,1.49895015670126e-10,0.00283614406328921,0.0124680894799833,2.08148405341959e-10,0.00375079250052914,4.66180076798563e-11,0.000685463636559863,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.0867142162876835,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","C06",21600000,16335.9752777778,35800000,21800.8439106145,3,23,0.932505263157895,0.780725151175812,3803,7077,0.02,0.046,1,0.168418192905512,0.116421534700171,0.138333644629503,0.605821803086802,0.641667040774573,0.61203176619161,0.635186364605537,0.120038487290214,0.134184428915663,1.14159657133911,1.98670358602639,0.845107014687284,0.18468299733761,0.0532261369236805,0.00950317997686293,0.00316772665895431,3.5636924913236,4.22669471450466e-08,0.778781147770633,0.00438483094230714,2.0300143251422e-10,0.00384096365773391,0.00929645832375088,2.59677606808684e-10,0.00467933837193335,4.66180076798563e-11,0.000685463636559863,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.191686424736502,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","D06",11100000,18088.3165765766,19400000,20117.5569072165,3,23,0.932505263157895,0.811279578947368,2280,4672,0.018,0.028,1,0.186109319250331,0.123174487703343,0.131314971761348,0.617315783013074,0.630626002684291,0.61203176619161,0.635186364605537,0.120038487290214,0.134184428915663,0.586653793604819,1.07659356337743,0.489939769772611,0.202374123682429,0.0491813780585576,0.00545842111174003,0.00181947370391334,2.04690791690251,4.58974263834748e-08,0.84549412294909,0.00236102814873288,2.12705238624584e-10,0.00402456810894386,0.00562468789662521,2.89932365805423e-10,0.0052245230586181,4.66180076798563e-11,0.000685463636559863,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.19312935985319,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","A06",54700000,20425.3820292505,99900000,22316.6675275275,3,25,0.886520833333333,0.705348952353616,4644,6226,0.0165,0.06225,1,0.20076865874219,0.132580317400286,0.140533429686803,0.632645093243811,0.645050437777406,0.629284968890751,0.638281538092075,0.130479023329323,0.136155588308442,2.99854569354676,5.57942628473141,2.58088059118465,0.206986184146302,0.0650912185620432,0.0163697944563665,0.00545659815212217,6.13867292113744,2.72666621423401e-08,0.492320523471116,0.00558392498617256,1.02082723696025e-10,0.00186221107058327,0.00796146574372563,7.96943517890454e-11,0.00142693268759781,1.07832162087782e-11,0.000148189025514894,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.295987700234589,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","B06",24500000,19815.9468571429,32300000,22666.4358823529,3,25,0.886520833333333,0.746163635040745,3477,4215,0.0225,0.04525,1,0.0921313708926424,0.130083007688926,0.142038244946627,0.62864767810592,0.647344642937077,0.629284968890751,0.638281538092075,0.130479023329323,0.136155588308442,1.34304148979699,1.80395864861686,0.460917158819868,0.0983488962967543,0.057941351772061,0.00921992766638432,0.00307330922212811,3.45747287489412,4.08386815112979e-08,0.737743507081484,0.0039342112481535,1.60580050945041e-10,0.00292932964323252,0.00496598119376134,1.53745547794469e-10,0.00275282429426466,1.07832162087782e-11,0.000148189025514894,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.11762921885114,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","C06",15800000,19612.1558860759,17900000,21236.9443575419,3,25,0.886520833333333,0.772916332951945,1831,2388,0.0115,0.02325,1,0.0415969242712618,0.129254975142362,0.135955232902652,0.62731096970773,0.637968303463586,0.629284968890751,0.638281538092075,0.130479023329323,0.136155588308442,0.866124715869082,0.999717021988911,0.133592306119829,0.0478144496753738,0.0538695985113843,0.00514817440570763,0.00171605813523588,1.93056540214036,3.82407537302632e-08,0.690974839395759,0.00181072666286909,1.14602953346145e-10,0.00209060731057903,0.00249701717870607,1.39498166408161e-10,0.00249772397967009,1.07832162087782e-11,0.000148189025514894,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.0647200093215889,"Negative","Yes","No","Rod","Aerobic"
"04_04_04","D06",8200000,19798.9412195122,8600000,18918.7493023256,3,25,0.886520833333333,0.793515299479167,1369,1775,0.0145,0.02125,1,0.0158760163297516,0.130013776449588,0.126463892064621,0.628536134505541,0.622762768190232,0.629284968890751,0.638281538092075,0.130479023329323,0.136155588308442,0.449507763932055,0.48031097145836,0.0308032075263043,0.0220935417338626,0.0510170727872934,0.00229564868161668,0.000765216227205561,0.860868255606256,3.41678962094242e-08,0.617456111229735,0.00127364434668732,1.55322481303331e-10,0.00283342012949043,0.00174393386995223,2.0278300813398e-10,0.00363084329441227,1.07832162087782e-11,0.000148189025514894,"Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Collimonas","sp.",0.0345454674730629,"Negative","Yes","No","Rod","Aerobic"
"04_04_06","A05",56300000,28016.1902309059,60600000,33619.5594059406,6,10,0.929,0.736898249452954,15012,30213,0.0295,0.0645,1,0.0122667263216041,0.166411049144114,0.194772146365345,0.682434821508402,0.719188513760871,0.700737373707287,0.690791651233513,0.18016252740782,0.172599630922658,3.55472452369442,3.75502301819393,0.200298494499516,0.00913614079583761,0.0631202548646248,0.0153900950673178,0.00256501584455297,5.77128565024417,1.6463902696592e-08,0.263243507672772,0.0230935475290195,4.10187345098037e-10,0.00649657867299895,0.0538312617470185,8.88304649290735e-10,0.0143358007357595,1.36948132207625e-10,0.00235009600796303,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","helmanticensis",0.0335419362173474,"Negative","Yes","No","Rod","Aerobic"
"04_04_06","B05",14200000,36736.8515492958,1.8e+07,29131.3317777778,6,10,0.929,0.79960718171926,5940,7092,0.0275,0.0475,1,0.0395216322148251,0.211861410889725,0.171819470203792,0.739635497088042,0.689749272502329,0.700737373707287,0.690791651233513,0.18016252740782,0.172599630922658,0.896573503311913,1.11535337174077,0.218779868428859,0.0363910466890585,0.0536190576860184,0.00588889788871141,0.000981482981451901,2.20833670826678,2.29676503133202e-08,0.367326687015676,0.00752110407601199,5.29655216620563e-10,0.00838871999699888,0.00932030575189608,5.17794763994227e-10,0.00835637026617811,1.36948132207625e-10,0.00235009600796303,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","helmanticensis",0.090139827039834,"Negative","Yes","No","Rod","Aerobic"
